#,Song,Artist,Popularity,BPM,Genres,Parent Genres,Album,Album Date,Time,Dance,Energy,Acoustic,Instrumental,Happy,Speech,Live,Loud,Key,Time Signature,Added At,Spotify Track Id,Album Label,Camelot,"Spotify Track Img","Song Preview"
754,"Atlantis Is Calling (S.O.S. for Love)","Modern Talking",63,113,"europop, synthpop","Pop","Ready For Romance",1986-00-00,03:50,71,64,21,0,73,0,0,-12,D#/E♭ Minor,4,2023-12-26,53PlbcGzLTx65vjaS6tG0N,"Hansa Local",2A,https://p.scdn.co/mp3-preview/b50d4cb4e2774e57db7364ad41c3794d154cd0c3?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851be1421122cef4940f500ac06
755,"Riders On The Storm - Fredwreck Remix","Snoop Dogg,The Doors",65,102,"g funk, gangster rap, hip hop, pop rap, rap, west coast rap, acid rock, album rock, classic rock, hard rock, psychedelic rock, rock","Rock, Hip Hop","Riders On The Storm (Fredwreck Remix)",2007-01-01,06:22,88,79,42,0,83,10,10,-5,B Minor,4,2023-12-26,0RcYEWXtbu4ehdv1tiBOi0,"Geffen",10A,,https://i.scdn.co/image/ab67616d0000485147f58c2b7fe3bbd8d8671536
756,"I Do - Edited","Chingy",49,85,"crunk, dirty south rap, hip pop, pop rap, southern hip hop","Hip Hop, Pop","PowerBallin'",2004-01-01,03:57,90,68,6,0,54,10,30,-5,G Major,4,2023-12-26,1GmUaR6oZU3No1Km7OiEyX,"Capitol Records",9B,,https://i.scdn.co/image/ab67616d00004851fa741f8b4669f8712fd3cb13
757,"Shape of You","Ed Sheeran",87,96,"pop, singer-songwriter pop, uk pop","Pop","÷ (Deluxe)",2017-03-03,03:53,83,65,58,0,93,0,0,-3,C♯/D♭ Minor,4,2023-12-26,7qiZfU4dY1lWllzX7mPBI3,"Atlantic Records UK",12A,https://p.scdn.co/mp3-preview/7339548839a263fd721d01eb3364a848cad16fa7?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851ba5db46f4b838ef6027e6f96
758,"Shape Of My Heart","Sting",74,84,"permanent wave, soft rock, sophisti-pop","Rock, Pop","Ten Summoner's Tales",1993-03-09,04:39,54,37,69,0,24,0,0,-10,F#/G♭ Minor,4,2023-12-26,6CKoWCWAqEVWVjpeoJXyNH,"A&M",11A,,https://i.scdn.co/image/ab67616d00004851653b110d9560eb1656f4c583
759,"Paradise City","Guns N' Roses",9,100,"glam metal, hard rock, rock","Metal, Rock","Appetite For Destruction",1987-07-21,06:45,27,95,2,1,47,0,10,-9,B Major,4,2023-12-26,3YBZIN3rekqsKxbJc9FZko,"Guns N Roses P&D",1B,,https://i.scdn.co/image/ab67616d0000485168384dd85fd5e95831252f60
760,"Desert Rose","Sting,Cheb Mami",65,112,"permanent wave, soft rock, sophisti-pop, moroccan pop, rai, reggae maghreb","Pop, Rock, World/Traditional","Brand New Day",1999-01-01,04:45,59,66,1,0,15,0,10,-8,C Minor,4,2023-12-26,3zYufmyv6HOuiHn1eMR6Ja,"A&M",5A,,https://i.scdn.co/image/ab67616d00004851db85318130166610d4095c51
761,"Solar Sailer - From "TRON: Legacy"/Score","Daft Punk",54,124,"electro, filter house, rock","Hip Hop, Electronic, Rock","TRON: Legacy",2010-12-03,02:42,18,17,85,75,4,0,10,-23,C♯/D♭ Major,3,2023-12-26,0Jc2SfIHv63JNsUZpunh54,"Walt Disney Records",3B,,https://i.scdn.co/image/ab67616d0000485166919acb93950333962467f8
762,"Ready Set Love","Piotr Miteska",48,104,"focus","New age","Ready Set Love",2017-10-02,01:29,60,0,99,88,12,0,0,-25,G Minor,4,2023-12-26,09lvJaGmgV91BqZVKAcaG2,"PTRMTSK",6A,https://p.scdn.co/mp3-preview/88eb9b4b81b7001cfaee8c3fdc153344f3be66d6?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048517178d005ac739bee85f3d6c1
763,"Girls Like You","Maroon 5",71,60,"pop","Pop","Red Pill Blues (Deluxe)",2018-06-15,03:35,61,46,56,0,38,0,10,-7,C Major,4,2023-12-26,7npLlaPu9Mfno8hjk5OagD,"Interscope Records*",8B,,https://i.scdn.co/image/ab67616d00004851deae7d931928fc1543e70203
764,"Daylight","Joji,Diplo",69,164,"viral pop, dance pop, edm, electro house, moombahton, pop dance","Pop, Electronic","Daylight",2020-08-06,02:43,53,75,0,0,73,0,0,-8,G Major,4,2023-12-26,6Ed1q0X8oSKSm4IIhiQbYg,"88rising Music/12Tone Music, LLC/Columbia",9B,https://p.scdn.co/mp3-preview/6271754d543a1d1f73c527effd7422376412aee0?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048510e991b59cee17246a5e604d0
765,"Chemtrails Over The Country Club","Lana Del Rey",81,201,"art pop, pop","Pop","Chemtrails Over The Country Club",2021-03-19,04:31,33,28,88,0,43,0,10,-13,E Minor,3,2023-12-26,7bPWdJgx8vek7S5i5yAtvG,"Polydor Records",9A,,https://i.scdn.co/image/ab67616d00004851ca929c6e766cb8591a286e0d
766,"Keeping Me Alive","Jonathan Roy",46,124,"canadian folk","Folk/Acoustic","Keeping Me Alive",2019-08-09,03:38,65,86,1,0,54,0,20,-4,B Minor,4,2023-12-26,0UjQCF5QiZDkqQjIBV7VF7,"Jonathan Roy Inc.",10A,https://p.scdn.co/mp3-preview/bbdd4241c174073aed6e749d585e1b72dcd002f2?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851c1273b71741712de3a093757
767,"bad to the bone","bbno$,lentra",38,106,"canadian hip hop, dark trap, meme rap","Hip Hop","bad to the bone",2021-03-19,02:21,95,57,10,0,66,20,0,-8,B Minor,4,2023-12-26,3wTlriqyGE7UX1bebRBtR8,"OFFMETA / bbno$",10A,,https://i.scdn.co/image/ab67616d00004851a217bcf62aa4cba60eeab335
768,"Sanctuary","Joji",70,168,"viral pop","Pop","Nectar",2020-09-25,03:00,55,64,39,0,33,10,30,-7,C♯/D♭ Major,4,2023-12-26,0rOLFkjY5DSIViVBNnzOuK,"88rising Music/Warner Records",3B,https://p.scdn.co/mp3-preview/b3c2037a7cd4745177be546b5e91a3d1e663ce9f?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485153f6fa0d2589c6a7174f4b81
769,"Midsummer Madness","88rising,Joji,Rich Brian,Higher Brothers,AUGUST 08",66,90,"asian american hip hop, viral pop, indonesian hip hop, chinese hip hop, sichuanese hip hop, la pop, r&b","Hip Hop, Pop, R&B","Head In The Clouds",2018-07-20,04:40,41,68,36,0,17,0,10,-8,A Major,4,2023-12-26,6TodWdTSDfzwgYynTZSvJn,"88rising Music/Warner Records",11B,https://p.scdn.co/mp3-preview/2e66e4130840841e39b298f0bf8d7eec215482d0?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048514aedbebc17bc6ebccad220e9
770,"Normal People (feat. rei brown)","Joji,rei brown",59,173,"viral pop, ","Pop","Nectar",2020-09-25,02:46,68,69,38,74,64,0,10,-9,A#/B♭ Major,4,2023-12-26,4UiogCfzKQW98U1GTCivsn,"88rising Music/Warner Records",6B,https://p.scdn.co/mp3-preview/7697e70c06f478ac747c95d61a2286f9357330c1?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485153f6fa0d2589c6a7174f4b81
771,"Gimme Love","Joji",68,126,"viral pop","Pop","Nectar",2020-09-25,03:34,48,63,70,2,7,10,20,-7,F Major,3,2023-12-26,0HItcI6qN6Dr4MC3CZryQh,"88rising Music/Warner Records",7B,https://p.scdn.co/mp3-preview/708cde1a1d876423cb2be39a83dc6479bde9095e?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485153f6fa0d2589c6a7174f4b81
772,"23 Nisan 100.Yıl Marşı vers.1","Mehmet Efe",2,115,"","","23 Nisan 100.Yıl Marşı",2021-03-21,02:54,51,60,65,0,55,0,30,-7,B Minor,4,2023-12-26,68W5zzskgwCNqmCUdNHtXn,"1944445 Records DK",10A,https://p.scdn.co/mp3-preview/de1dd2411f6a706ed8d2a171074779eda2a59110?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851da43e9c8b4a4e06f3bccc06f
773,"23 Nisan 100.Yıl Marşı vers.2","Mehmet Efe",1,115,"","","23 Nisan 100.Yıl Marşı",2021-03-21,02:54,49,74,6,0,61,0,30,-5,D Major,4,2023-12-26,4txZe3q2RlYPPKck273EBQ,"1944445 Records DK",10B,https://p.scdn.co/mp3-preview/11c3f908ac112d67722452faf2f18b2f73fa7fc7?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851da43e9c8b4a4e06f3bccc06f
774,"Gimme More","Britney Spears",82,113,"dance pop, pop","Pop","Blackout",2007-10-25,04:11,79,84,25,0,38,0,0,-3,D Major,4,2023-12-26,6ic8OlLUNEATToEFU3xmaH,"Jive",10B,https://p.scdn.co/mp3-preview/cf83b67397b97a1634547c6194086c1102e89b36?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851ca10fae7d292c52f7e8b11ca
775,"Let Me Love You Like A Woman","Lana Del Rey",63,67,"art pop, pop","Pop","Chemtrails Over The Country Club",2021-03-19,03:20,30,25,97,0,13,10,10,-12,C Major,4,2023-12-26,1gxdWpeOUBpvB908fiZs4D,"Polydor Records",8B,,https://i.scdn.co/image/ab67616d00004851ca929c6e766cb8591a286e0d
776,"Lose Yourself - From "8 Mile" Soundtrack","Eminem",60,171,"detroit hip hop, hip hop, rap","Hip Hop","Curtain Call: The Hits",2005-12-06,05:21,70,75,1,0,7,20,30,-5,D Major,4,2023-12-26,1a3xfVZyJnlKn4t65ccBbp,"Aftermath",10B,,https://i.scdn.co/image/ab67616d000048514f93d444eec1ee40f3884fa6
777,"On My Way","Kate Linn",0,96,"romanian pop","Pop","On My Way",2020-11-06,02:34,79,71,15,0,65,20,10,-4,G Minor,4,2023-12-26,5JrPceUBt7AThMlvYbVsGe,"YENİ DÜNYA MÜZİK",6A,,https://i.scdn.co/image/ab67616d0000485199d057354586e9630a17d902
778,"Mr. Clean","Yung Gravy",64,107,"meme rap, minnesota hip hop","Hip Hop","Snow Cougar",2018-05-04,03:31,76,70,69,0,63,10,10,-6,A Major,4,2023-12-26,5GxnROd93Y7NGt2ci0TwBw,"Universal Records",11B,,https://i.scdn.co/image/ab67616d000048515ca7079fad6246966d57dc2c
779,"WHATS POPPIN","Jack Harlow",78,145,"deep underground hip hop, kentucky hip hop, pop rap, rap","Hip Hop","Sweet Action",2020-03-13,02:19,92,60,2,0,83,20,20,-7,B Minor,4,2023-12-26,1jaTQ3nqY3oAAYyCTbIvnM,"Generation Now/Atlantic",10A,https://p.scdn.co/mp3-preview/f2e1a575890ecea6d6c1a0a9c183f575cc48cfc5?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485105a448540b069450ccfba889
780,"Sunny","Boney M.",72,122,"europop","Pop","Take The Heat Off Me",1976-00-00,04:02,65,87,9,12,80,10,10,-6,C Minor,4,2023-12-26,3pf96IFggfQuT6Gafqx2rt,"MCI",5A,https://p.scdn.co/mp3-preview/dd07d16b7a206e52cb678355c9a061e20bc62c5e?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851dafd1cd6e9537ec8463ea691
781,"Live Is Life (Digitally Remastered) (Single Version)","Opus",69,95,"austropop","Pop","Live Is Life",2011-02-11,04:09,63,95,5,0,77,0,90,-4,A Minor,4,2023-12-26,5luOvrlnzfvJQdQjrScVj4,"Opuspocus Records",8A,https://p.scdn.co/mp3-preview/4c5d8fd3dc108f0b5d103df281e2e91f1f607eb1?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851680c56a0f621a43edf19046a
782,"Swadian Hall (from Mount and Blade) - 2013 Re-recording","Jesse Hopkins",39,141,"","","Swadian Hall (from Mount and Blade) [2013 Re-recording]",2008-00-00,02:06,50,2,99,96,20,0,10,-23,C♯/D♭ Minor,3,2023-12-26,4X8VHz2KDFpIJWcYtsdmJD,"Jesse Hopkins",12A,https://p.scdn.co/mp3-preview/2c5b9438eac545a8a8b1ba8fd6ef0e29e1fa2156?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048516a5f571321334afaa2457a25
783,"Four Little Diamonds","Electric Light Orchestra",37,123,"album rock, art rock, beatlesque, classic rock, glam rock, mellow gold, rock, soft rock, symphonic rock","Rock, Folk/Acoustic","The Essential Electric Light Orchestra",2011-10-10,04:05,61,87,8,0,73,0,40,-7,F Major,4,2023-12-26,30I6andCFQ2VsN0qU7kbj2,"Epic",7B,https://p.scdn.co/mp3-preview/e0e9abb14c2d0c4d201b8beefb4f528e0e92da95?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851308ccdc2a4be8fda99f739b6
784,"Careless Whisper","George Michael",83,153,"new wave pop","Pop","Ladies And Gentlemen... The Best Of George Michael",1998-11-09,05:00,57,63,13,0,80,0,20,-9,D Minor,4,2023-12-26,4jDmJ51x1o9NZB5Nxxc7gY,"Sony Music Entertainment",7A,https://p.scdn.co/mp3-preview/426887696731457a0929786ea5c69ed154d6aea8?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485164c19b24ce947ffa363f8f96
785,"Day 'n' Nite","Kid Cudi",60,138,"hip hop, ohio hip hop, pop rap, rap","Hip Hop","Watch Dogs (Music from the Video Game) [Original Game Soundtrack]",2015-05-28,03:42,88,45,52,0,79,0,10,-6,B Minor,4,2023-12-26,4ywmyUAQ0WAdNHXpoWWqfv,"Ubisoft Music",10A,https://p.scdn.co/mp3-preview/dd4d6c88e084b52b9f3b00f7c11d04245809255d?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851cfb7351677bc314e2315a65b
786,"Seni Kendime Sakladım","Duman",65,138,"anadolu rock, karadeniz turkuleri, turkish alternative, turkish alternative rock, turkish rock","Rock, Pop","Seni Kendime Sakladım",2005-07-04,04:02,54,54,55,0,11,0,0,-8,F Minor,4,2023-12-26,4TjX6QIQVSD3j2VAxlR2wa,"EMI - Kent Elektronik Sanayi ve Ticaret A.S.",4A,,https://i.scdn.co/image/ab67616d00004851d5a587c7de8efc3ba32bede7
787,"Resimdeki Gözyaşları","Cem Karaca",56,113,"anadolu rock, karadeniz turkuleri, turkish psych, turkish rock","Rock, Pop","Cemaz-Ûl-Evvel (Güldeste)",1994-11-01,03:05,49,61,85,21,40,0,20,-11,A Minor,4,2023-12-26,1FWtprHStw6VvFqFXDmLT9,"YAVUZ BURÇ PLAKÇILIK",8A,https://p.scdn.co/mp3-preview/f5cc8e1c38401e3481e233872273c3d3da3e5e80?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851e709b675435b35b045bb39dc
788,"Bir Derdim Var","mor ve ötesi",0,119,"turkish alternative, turkish alternative rock, turkish rock","Pop, Rock","Dünya Yalan Söylüyor",2004-04-16,03:24,59,89,1,1,43,0,10,-2,B Minor,4,2023-12-26,5oecOcmSEHs7MZiB0NPbFu,"RAKUN MÜZİK FİLM",10A,,https://i.scdn.co/image/ab67616d000048514b5db2097749dbd8f61fa07d
789,"Bir Kadın Çizeceksin","maNga",59,122,"turkish rock","Rock","maNga +",2004-01-27,03:59,70,93,6,0,79,0,10,-5,G Major,4,2023-12-26,397A58sUsAVNZlvriDmfl9,"SONY MUSIC TURKEY",9B,https://p.scdn.co/mp3-preview/e66ba2b95d0cb4abf1e48dd60dffaeaca9b456bd?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851c550b05098ae3723e0a8dc6c
790,"ilomilo","Billie Eilish",72,120,"art pop, pop","Pop","WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",2019-03-29,02:36,86,42,72,47,57,0,0,-15,F Minor,4,2023-12-26,7qEKqBCD2vE5vIBsrUitpD,"Darkroom/Interscope Records",4A,,https://i.scdn.co/image/ab67616d0000485150a3147b4edd7701a876c6ce
791,"bad guy","Billie Eilish",83,135,"art pop, pop","Pop","WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",2019-03-29,03:14,70,43,33,13,56,30,10,-11,G Major,4,2023-12-26,2Fxmhks0bxGSBdJ92vM42m,"Darkroom/Interscope Records",9B,,https://i.scdn.co/image/ab67616d0000485150a3147b4edd7701a876c6ce
792,"bury a friend","Billie Eilish",75,120,"art pop, pop","Pop","WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",2019-03-29,03:13,91,39,74,16,20,30,10,-15,G#/A♭ Major,4,2023-12-26,4SSnFejRGlZikf02HLewEF,"Darkroom/Interscope Records",4B,,https://i.scdn.co/image/ab67616d0000485150a3147b4edd7701a876c6ce
793,"all the good girls go to hell","Billie Eilish",75,185,"art pop, pop","Pop","WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",2019-03-29,02:48,73,44,28,14,57,30,10,-9,G#/A♭ Minor,4,2023-12-26,6IRdLKIyS4p7XNiP8r6rsx,"Darkroom/Interscope Records",1A,,https://i.scdn.co/image/ab67616d0000485150a3147b4edd7701a876c6ce
794,"lovely (with Khalid)","Billie Eilish,Khalid",89,115,"art pop, pop, pop r&b","Pop, R&B","lovely (with Khalid)",2018-04-19,03:20,35,30,93,0,12,0,10,-10,E Minor,4,2023-12-26,0u2P5u6lvoDfwTYjAADbn4,"Darkroom",9A,,https://i.scdn.co/image/ab67616d000048518a3f0a3ca7929dea23cd274c
795,"Six Feet Under","Billie Eilish",74,68,"art pop, pop","Pop","Six Feet Under",2016-11-17,03:09,58,31,81,0,16,0,0,-13,B Minor,4,2023-12-26,2VlLbhGLVJgdOW7kKdWWFc,"Darkroom",10A,,https://i.scdn.co/image/ab67616d00004851fae80fc6c7f60e75cfc519c7
796,"Krvn","UZI",60,115,"turkish trap","Hip Hop","Kan",2021-03-19,02:51,97,58,14,0,19,0,10,-6,G#/A♭ Major,4,2023-12-26,4a1WLOoydq7u011UG9jjC9,"M.O.B. Entertainment",4B,https://p.scdn.co/mp3-preview/c595da41713f76fe3935b4314acda5b4b54a82c2?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485167c738a703dc979f5c3c52ef
797,"Deathfire Grasp","Pentakill",53,160,"melodic power metal","Metal","Smite and Ignite",2014-06-03,04:00,37,86,0,16,28,0,30,-5,A Minor,4,2023-12-26,2TpIrrYN70VjU651xOsJzJ,"Riot Games",8A,https://p.scdn.co/mp3-preview/cd3bfc1c00907742ddd362da013080596310d2d1?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485111b83ddd0da87a35c322da13
798,"Life Is Good (feat. Drake)","Future,Drake",76,142,"atl hip hop, hip hop, rap, southern hip hop, trap, canadian hip hop, canadian pop, pop rap","Hip Hop, Pop","Life Is Good (feat. Drake)",2020-01-10,03:57,68,61,7,0,51,40,10,-6,D Minor,4,2023-12-26,5yY9lUy8nbvjM1Uyo1Uqoc,"Epic/Freebandz",7A,https://p.scdn.co/mp3-preview/f7e8ac5cc4f6b702718ac3e2e280e270ac16facc?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048518a01c7b77a34378a62f46402
799,"Evergreen","Electra Mustaine",0,143,"","","Evergreen",2021-04-30,02:33,52,96,13,0,60,20,40,-5,A Minor,4,2023-12-26,2bFn3BovsafL0VicdJIa6V,"INSRGNT ARTS",8A,,https://i.scdn.co/image/ab67616d000048512a1ef862662e35f0d38254fe
800,"Kiss The Dirt (Falling Down The Mountain)","INXS",52,116,"australian rock, dance rock, funk rock, new romantic, new wave, rock","Rock","Listen Like Thieves (Remastered)",1985-00-00,03:54,65,74,4,0,52,0,0,-6,B Major,4,2023-12-26,22QhcxdbUZhmsefzYzAHCK,"Petrol Records",1B,,https://i.scdn.co/image/ab67616d00004851aa9706da35b7cfb47c4aea86
801,"Angel Of Death","Slayer",62,105,"alternative metal, death metal, groove metal, hard rock, metal, old school thrash, rock, speed metal, thrash metal","Metal, Rock","Reign In Blood (Expanded)",1986-01-01,04:51,33,100,0,39,9,10,10,-4,C♯/D♭ Major,4,2023-12-26,5ohfpKB5tt275f4Y4lQ9F7,"American Recordings Catalog P&D",3B,,https://i.scdn.co/image/ab67616d000048511530f31c8d4197777b70ee5d
802,"Children of the Earth","Praying Mantis",37,171,"nwobhm","Metal","Time Tells No Lies",1981-00-00,05:37,21,79,0,2,47,0,0,-7,A Minor,4,2023-12-26,0un0EK8Qvd3eNYh7BJz2OF,"Rock Candy Records",8A,https://p.scdn.co/mp3-preview/b15d0db6902ec14a3633bec2b902f747db323048?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851da9215fe36e58003c5733bea
803,"Phantom of the Opera - 2015 Remaster","Iron Maiden",57,109,"alternative metal, hard rock, metal, nwobhm, rock","Metal, Rock","Iron Maiden (2015 Remaster)",1980-00-00,07:21,32,95,0,15,23,0,90,-5,E Minor,4,2023-12-26,14H2fE4WEdkEem0kjVeODT,"Parlophone UK",9A,https://p.scdn.co/mp3-preview/d0ac9272b1cc416563bcb5d835aef523b1d47a36?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048516ac3ed972e1c181cd2ee8d55
804,"Killed by Death","Motörhead",35,135,"alternative metal, hard rock, metal, rock, speed metal","Metal, Rock","No Remorse",1984-09-15,04:39,39,94,1,0,25,0,40,-8,D Major,4,2023-12-26,4cuPWrSsjNLAkYRJwQLCzt,"Sanctuary Records",10B,,https://i.scdn.co/image/ab67616d00004851f5ae9e1d9ea1198fab31aba9
805,"Immigrant Song - Remaster","Led Zeppelin",80,113,"album rock, classic rock, hard rock, rock","Rock","Led Zeppelin III (Remaster)",1970-00-00,02:26,56,93,1,17,62,0,30,-10,B Major,4,2023-12-26,78lgmZwycJ3nzsdgmPPGNx,"Atlantic Records",1B,https://p.scdn.co/mp3-preview/f50f3416ea0807503e172ba87a92d8047d4f95da?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485190a50cfe99a4c19ff3cbfbdb
806,"Let It Go","Def Leppard",57,138,"album rock, classic rock, glam metal, hard rock, nwobhm, rock","Rock, Metal","High 'N' Dry",1981-07-11,04:43,41,92,0,0,41,0,30,-7,D Major,4,2023-12-26,1aR6W01r094onPc4O2avEp,"UMC (Universal Music Catalogue)",10B,,https://i.scdn.co/image/ab67616d000048519b5694de012399bf6a7042ea
807,"Bodies","Drowning Pool",77,131,"alternative metal, nu metal, post-grunge, rap metal","Metal","Sinner",2001-01-01,03:21,66,93,0,0,54,0,10,-3,E Minor,4,2023-12-26,7CpbhqKUedOIrcvc94p60Y,"The Bicycle Music Company",9A,,https://i.scdn.co/image/ab67616d0000485126d45b50f2016fed43d54320
808,"Detox","Strapping Young Lad",38,164,"canadian metal, groove metal, nu metal, progressive metal, vancouver metal","Metal","City",1997-07-13,05:37,12,98,0,6,10,20,30,-6,D Major,4,2023-12-26,5UCZhWiEj8q5jid3zu8JKw,"Century Media",10B,https://p.scdn.co/mp3-preview/033ca6f2a95ab47d804d4c522bce48b125f51dc4?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048519e210b76b09fd006a43e02b4
809,"Flying Whales","Gojira",62,95,"alternative metal, french death metal, french metal, groove metal, metal, nu metal, progressive groove metal","Metal","From Mars to Sirius",2005-09-07,07:44,27,93,0,4,20,0,10,-4,G Minor,4,2023-12-26,5OjCsHeByDYEGxMrb1z8KQ,"Listenable records",6A,https://p.scdn.co/mp3-preview/8156d6253b941124dae267d33bb32ee30268da95?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851f7b11aeef189b2ec6857d90e
810,"Balls to the Wall","Accept",60,118,"german heavy metal, german metal, glam metal, hard rock, metal, power metal, speed metal, thrash metal","Metal, Rock","Balls To The Wall",1983-00-00,05:42,54,74,0,0,33,0,10,-7,A Major,4,2023-12-26,2dbOYFfS7r7NAzquRvji9A,"Portrait/Epic/Legacy",11B,https://p.scdn.co/mp3-preview/14de044518b6a9fb8b3e600f5f0c83d80d7d0d36?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851aac38f9cfe9dacbb75953bf5
811,"Hammer Smashed Face","Cannibal Corpse",57,97,"brutal death metal, buffalo ny metal, death metal, metal","Metal","Tomb Of The Mutilated",1992-00-00,04:02,36,98,0,84,37,0,0,-7,F#/G♭ Major,4,2023-12-26,4pFC6tuWErxbO61oFFq3BQ,"Metal Blade Records",2B,https://p.scdn.co/mp3-preview/6dc950217cc11f1f1422d074185d8b7d7e9f694c?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485186ffd7a7e379a87c13d1b036
812,"Symbolic","Death",54,114,"death metal, dissonant death metal, florida death metal, groove metal, hard rock, metal, speed metal, technical death metal","Metal, Rock","Symbolic (Remastered Version)",1995-03-19,06:32,36,98,0,1,13,20,10,-7,F#/G♭ Minor,4,2023-12-26,0dpFb4qv92TE9R00Lq4SAW,"Roadrunner Records",11A,https://p.scdn.co/mp3-preview/dbecc941c0c8f546aa0a9818f618f09a85394ba3?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851014e93e47bf1dc746cab4930
813,"Epic","Faith No More",70,174,"alternative metal, alternative rock, funk metal, funk rock, hard rock, nu metal, post-grunge, rap metal, rock","Metal, Rock","The Real Thing",1989-00-00,04:53,36,89,2,5,26,10,10,-7,E Minor,4,2023-12-26,4ReyTz0y3TGkX48wO3Llot,"London Records",9A,https://p.scdn.co/mp3-preview/5a7418b48e2ce653e9f2fd5c68b74973d1ff18bf?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851e081ef6de656ee714788ea0d
814,"bellyache","Billie Eilish",67,100,"art pop, pop","Pop","dont smile at me",2017-12-22,02:59,70,57,46,7,41,10,40,-9,E Minor,4,2023-12-26,1ni8ZTAY1GHXEFOGHl7fdg,"Darkroom",9A,,https://i.scdn.co/image/ab67616d00004851a9f6c04ba168640b48aa5795
815,"HELL IN HEAVEN","TWICE",54,105,"k-pop, k-pop girl group, pop","Pop","Eyes Wide Open",2020-10-26,02:59,80,81,18,0,69,0,10,-4,E Minor,4,2023-12-26,3KCreWc88InXH3XuL54C5a,"Republic Records - TWICE",9A,https://p.scdn.co/mp3-preview/ff3d0bf35d9604dd221d4346c51c84b5fbf716e3?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048516570fd05bcff5edcb16e617d
