#,Song,Artist,Popularity,BPM,Genres,Parent Genres,Album,Album Date,Time,Dance,Energy,Acoustic,Instrumental,Happy,Speech,Live,Loud,Key,Time Signature,Added At,Spotify Track Id,Album Label,Camelot,"Spotify Track Img","Song Preview"
607,"Bana Sor","Ferdi Tayfur",60,138,"arabesk","Pop","Hoşçakal",1990-10-16,06:01,45,36,33,0,41,0,20,-15,D Minor,4,2024-01-05,0P9nLef6NAjgDJAbgYFHbg,"FERDİFON PLAK KASET",7A,https://p.scdn.co/mp3-preview/a8b9c40bd789103975fc27dda7bee18b8e8b7b89?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048511844ac86613302a39a712271
608,"Kupa Kızı Ve Sinek Valesi","Teoman",67,95,"turkish rock","Rock","Teo",2003-03-05,04:55,59,77,2,0,37,0,30,-6,G#/A♭ Minor,4,2024-01-05,68xnudIZzP49DreYAMlbqZ,"AVRUPA MÜZİK YAPIM",1A,https://p.scdn.co/mp3-preview/3d0cfa90ce49ee13aa98dbad418e96452fdb00b9?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485157d480949eabcea5aba85123
609,"Welcome to Chilis","BABY GRAVY,Yung Gravy,bbno$",63,160,"meme rap, minnesota hip hop, canadian hip hop, dark trap","Hip Hop","Baby Gravy 2",2020-02-14,02:37,84,45,36,0,80,10,0,-9,A#/B♭ Minor,4,2024-01-05,3PdcxgzpWzAsUGgkmykIFc,"Baby Gravy",3A,https://p.scdn.co/mp3-preview/0e8009c95daa1dcc22f984d4c77dfc130707f2a1?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485115f04c6e3d7c57a5a4348bca
610,"Rolex","Ayo & Teo",71,145,"trap, viral rap, viral trap","Hip Hop","Rolex",2017-03-15,03:58,80,89,8,0,79,0,20,-3,C♯/D♭ Major,4,2024-01-05,0pSBuHjILhNEo55xK1zrRt,"Columbia",3B,https://p.scdn.co/mp3-preview/7171e6e1709f269a6d88d0d343414d8d5d4d1894?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485179dbd95fbdf6b0d617bd32dd
611,"Çingenem","Ebru Gündeş",68,119,"arabesk, turkish folk, turkish pop","Pop, Folk/Acoustic","Dön Ne Olur",1999-12-21,03:10,74,76,65,0,75,20,10,-8,E Minor,4,2024-01-05,4zTOUtukd52LzS3bLWwzGc,"BONUS MÜZİK PROD.",9A,https://p.scdn.co/mp3-preview/1e913ed4c9f834c93c7f47b6995d7f89cb710d74?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851202e403474e22c7d7575dd2a
612,"Out of Touch","Daryl Hall & John Oates",67,115,"album rock, classic rock, heartland rock, mellow gold, rock, singer-songwriter, soft rock, yacht rock","Rock, Folk/Acoustic","The Very Best of Daryl Hall / John Oates",2001-01-23,04:09,81,65,4,0,90,0,0,-9,A Minor,4,2024-01-05,7o67roCVsFiCt7Cf0ZLOJq,"RCA Records Label",8A,https://p.scdn.co/mp3-preview/76571d1a690c446930ee84c894fca72f77766a23?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851f43547de689aabc4c44ab62d
613,"The Ballad Of Buck Ravers","SAMURAI",57,96,"","","The Ballad Of Buck Ravers",2020-06-29,04:28,60,94,0,0,32,0,30,-4,A Minor,4,2024-01-05,4QFsfUVgZesJCJ7jQXCXZ4,"CD PROJEKT RED",8A,https://p.scdn.co/mp3-preview/28f710d3b544b1505d7afd36c0234b1ff9bb361e?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851bee20ade21cc6c33fecdd818
614,"Sonne","Rammstein",80,75,"german metal, industrial, industrial metal, industrial rock, neue deutsche harte","Metal, Rock","Mutter",2001-04-02,04:32,51,92,1,0,31,0,40,-5,E Minor,4,2024-01-05,3gVhsZtseYtY1fMuyYq06F,"Vertigo Berlin",9A,,https://i.scdn.co/image/ab67616d000048518b2c42026277efc3e058855b
615,"Roses - Imanbek Remix","SAINt JHN,Imanbek",0,122,"melodic rap, slap house, electro house, pop dance","Electronic, Hip Hop","Roses (Imanbek Remix)",2019-09-20,02:56,78,72,1,0,90,0,20,-5,G#/A♭ Major,4,2024-01-05,1B9q3WuC4HAtBUSTRVOkYH,"YENİ DÜNYA MÜZİK",4B,,https://i.scdn.co/image/ab67616d00004851bf66ce19dfbb57c5718682a8
616,"bad guy","Billie Eilish",83,135,"art pop, pop","Pop","WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",2019-03-29,03:14,70,43,33,13,56,30,10,-11,G Major,4,2024-01-05,2Fxmhks0bxGSBdJ92vM42m,"Darkroom/Interscope Records",9B,,https://i.scdn.co/image/ab67616d0000485150a3147b4edd7701a876c6ce
617,"Fuel","Metallica",71,107,"hard rock, metal, old school thrash, rock, thrash metal","Rock, Metal","Reload",1997-01-01,04:29,49,95,0,0,59,0,0,-4,C♯/D♭ Major,4,2024-01-05,6FUwPb4mGlUDbx42uspXaZ,"Blackened Recordings / Universal Music",3B,,https://i.scdn.co/image/ab67616d0000485106cb74d39d123ebe1b3c6631
618,"Mingoflalar","cakal",64,100,"turkce drill","","Mingoflalar",2022-07-01,02:00,62,81,25,0,61,10,30,-6,D#/E♭ Minor,4,2024-01-05,2FRX5tqHnjJKIAAmgRbsvJ,"Perros Blancos",2A,https://p.scdn.co/mp3-preview/542d59938ce021595186fe26c3362ac7915893cf?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048511935464374b90f609c2d4276
619,"Losing Interest","Stract,Shiloh Dynasty",69,115,"lo-fi chill, sad lo-fi","Pop, Electronic","Losing Interest",2019-07-21,02:16,96,36,67,2,64,10,20,-16,A#/B♭ Minor,4,2024-01-05,3RbNcjVnQixKa1sULcwd2K,"CORBAL Distribution",3A,https://p.scdn.co/mp3-preview/7004e312548e2224f47091ea79606e0830457373?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851f5fa99a449e4262f628f41a3
620,"Oprah’s Bank Account (Lil Yachty & DaBaby feat. Drake)","Lil Yachty,DaBaby,Drake",61,138,"atl hip hop, melodic rap, rap, trap, hip hop, north carolina hip hop, pop rap, canadian hip hop, canadian pop","Hip Hop, Pop","Oprah’s Bank Account (Lil Yachty & DaBaby feat. Drake)",2020-03-09,03:26,84,62,17,0,87,0,30,-4,C Major,4,2024-01-05,7wsmIIm0xWmtP7TmACXkJn,"Quality Control Music/Motown Records",8B,,https://i.scdn.co/image/ab67616d000048515b7b1b505bb07d16608b8ed0
621,"Legendary","Welshly Arms",66,142,"modern alternative rock, modern hard rock","Rock","No Place Is Home",2018-05-25,03:52,54,66,5,0,45,0,10,-6,B Minor,4,2024-01-05,2bDENJyfbxj0neGiXUFvIX,"Vertigo Berlin",10A,,https://i.scdn.co/image/ab67616d00004851605fea88497f83c4881df0da
622,"Hem Yaratıyorsun Hem Unutuyorsun","Selahattin Özdemir",35,91,"arabesk","Pop","Hem Yaratıyorsun Hem Unutuyorsun",1988-08-04,05:20,54,53,76,1,54,0,10,-8,F Minor,4,2024-01-05,1rRbIuMB9qlSnfn4wLyAF8,"İnanç Plak ve Kasetçilik",4A,https://p.scdn.co/mp3-preview/b0b9c431232b21b689c95dbb660972567cbd225b?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048515ee4ae650c425b3c03a68644
623,"mathematics","bbno$",53,170,"canadian hip hop, dark trap, meme rap","Hip Hop","bag or die",2022-10-21,02:27,76,84,6,0,88,20,20,-3,D#/E♭ Minor,4,2024-01-05,3JavZqn7lRvLHbh0YZu7b5,"bbno$",2A,https://p.scdn.co/mp3-preview/8efaae81cdfb798ac5ad955ada7020f6cf6f4611?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851d8b52e640a1a6ea619f1dc6e
624,"Mr. Crowley","Ozzy Osbourne",65,108,"album rock, alternative metal, birmingham metal, classic rock, glam metal, hard rock, metal, rock","Rock, Metal","Blizzard Of Ozz (40th Anniversary Expanded Edition)",2020-09-18,05:02,31,75,21,0,35,0,30,-7,D Minor,4,2024-01-05,2ov8L95QD25TLpZAZPYWXL,"Epic/Legacy",7A,https://p.scdn.co/mp3-preview/021279b8ea35e89fd7b1ac814b75805bb24e71bf?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851475ca6e5c1ce0ef70740c3c6
625,"In the morning","ITZY",0,140,"k-pop, k-pop girl group","Pop","GUESS WHO",2021-04-30,02:52,85,81,8,0,71,10,0,-5,B Minor,4,2024-01-05,2QdH0rKlV3d9Y6lWzcnlBH,"JYP Entertainment",10A,,https://i.scdn.co/image/ab67616d000048512c214d5de552996f3dd74f17
626,"Yürekten","Duman",50,82,"anadolu rock, karadeniz turkuleri, turkish alternative, turkish alternative rock, turkish rock","Rock, Pop","Seni Kendime Sakladım",2005-07-04,04:26,59,56,55,0,20,0,10,-5,F Major,4,2024-01-05,7pNPIL5BhYOQwy9nakSBdS,"EMI - Kent Elektronik Sanayi ve Ticaret A.S.",7B,,https://i.scdn.co/image/ab67616d00004851d5a587c7de8efc3ba32bede7
627,"Lithium","Nirvana",0,123,"grunge, permanent wave, rock","Rock","Nevermind (Deluxe Edition)",1991-09-26,04:17,68,66,0,0,49,0,0,-6,G Major,4,2024-01-05,26D1PRJjD9Jj1JGRk88KVc,"Geffen",9B,,https://i.scdn.co/image/ab67616d0000485128a90d00a2819504364880e4
628,"Paradise City","Guns N' Roses",10,100,"glam metal, hard rock, rock","Metal, Rock","Appetite For Destruction",1987-07-21,06:45,27,95,2,1,47,0,10,-9,B Major,4,2024-01-05,3YBZIN3rekqsKxbJc9FZko,"Guns N Roses P&D",1B,,https://i.scdn.co/image/ab67616d0000485168384dd85fd5e95831252f60
629,"Crystals","Isolate.exe",76,100,"","","Crystals",2022-01-28,02:19,69,73,44,66,13,0,0,-10,B Major,4,2024-01-05,2BH3j05ZXWr5PR30sW079d,"Isolate.exe",1B,https://p.scdn.co/mp3-preview/e9698863959472e8ba296a9e55d28ee754541efa?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485197ec3691a89dfb9e05792a0b
630,"İçinde Aşk Var","Sufle",65,95,"turkish alt pop, turkish rock","Pop, Rock","Pus",2017-03-31,04:06,61,47,28,0,30,0,0,-9,F Minor,3,2024-01-05,3Hj0iSlnd2N99dG49iPKl5,"AVRUPA MÜZİK YAPIM",4A,https://p.scdn.co/mp3-preview/0308e38d5d2e7cb4c90c2572cb83e76987aa1de1?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851e80b5956cb38a6c60586202c
631,"Kapısı Kapalı","Adamlar",56,170,"turkish rock","Rock","Eski Dostum Tankla Gelmiş",2014-09-08,04:45,48,69,0,0,50,10,10,-8,G Minor,4,2024-01-05,683ltqisUipmS0hSpWRDb6,"Fono Müzik Üretim",6A,https://p.scdn.co/mp3-preview/67a4a69183f9b307e223aede46d253efa9523fa7?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851956b9f22e3d5bb055c905815
632,"Kings of Metal","Manowar",59,132,"comic metal, hard rock, metal, power metal, speed metal, us power metal","Metal, Rock","Kings of Metal",1988-11-01,03:43,57,88,0,0,70,0,10,-13,A Major,4,2024-01-05,28TcG73tbc4iGrGBFjiBnR,"Atlantic Records",11B,https://p.scdn.co/mp3-preview/1126c42548cece0908391f47f24a20c1b252ac5c?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485165a0487dad311837ea91129e
633,"Köprüaltı","Duman",62,150,"anadolu rock, karadeniz turkuleri, turkish alternative, turkish alternative rock, turkish rock","Rock, Pop","Eski Köprünün Altında",1999-11-05,04:51,59,73,28,0,82,0,0,-6,A Major,4,2024-01-05,43tIlj5mqSjV4DPuDRb5NQ,"EMI - Kent Elektronik Sanayi ve Ticaret A.S.",11B,,https://i.scdn.co/image/ab67616d000048512240c0edb98124fb3491084a
634,"Seni Yazdım","Müslüm Gürses",66,92,"arabesk","Pop","Küskünüm",1986-05-22,04:36,40,64,28,0,48,0,10,-7,F Minor,4,2024-01-05,3XTzXWtABSuYqAvOso5YP9,"BAYAR MÜZİK ÜRETİM",4A,https://p.scdn.co/mp3-preview/671684466d4fc465fa96c2025a342e4298cc9dd9?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048517795a558f68bf11b1077ab8b
635,"Sensiz İki Gün","Hakan Taşıyan",0,113,"arabesk","Pop","Sensiz İki Gün",1997-04-04,05:17,55,59,49,0,42,10,20,-9,F Major,5,2024-01-05,7FuwDsKjeyBZaYsXBEYUtv,"SILA KASETÇİLİK SAN.",7B,,https://i.scdn.co/image/ab67616d00004851f84f21aef917b19f99c77af0
636,"Kaer Morhen","Marcin Przybyłowicz",56,140,"orchestral soundtrack, video game music","Classical","The Witcher 3: Wild Hunt (Original Game Soundtrack)",2015-08-26,02:35,40,33,80,88,6,0,10,-13,D Minor,4,2024-01-05,761SMhVKJlJlUCUveNcq1m,"CD PROJEKT RED",7A,https://p.scdn.co/mp3-preview/31b85d4531fc58d8175b46447052b042ea6ff08b?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851df756f52b91b4dcd656760b0
637,"Dance with Me","CORBAL,Shiloh Dynasty,itssvd",67,115,"lo-fi chill, sad lo-fi","Pop, Electronic","Love Is the Same as Sadness",2018-05-14,01:27,59,28,82,1,36,0,10,-15,F#/G♭ Minor,4,2024-01-05,55rn9bs7vZBsEK4Y4URraH,"itssvd / CORBAL",11A,https://p.scdn.co/mp3-preview/e0e2ebee8db8a18ce30eaf2192e0cff986646263?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851db49e5c9eab9b73eb6c758f2
638,"Orda Ortada","Adamlar",50,118,"turkish rock","Rock","Rüyalarda Buruşmuşuz",2016-10-27,03:41,61,65,6,11,74,0,10,-10,G#/A♭ Minor,4,2024-01-05,1hFWP0EOt8d6IbXLxzvVqt,"People Make Music",1A,https://p.scdn.co/mp3-preview/302ae1aa40f7200ded0655a6989e964ad52787ea?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048513ae0f560e2cd8c5d4ffef990
639,"my oh my","bbno$",34,108,"canadian hip hop, dark trap, meme rap","Hip Hop","my oh my",2021-05-14,02:35,70,66,1,0,53,0,30,-9,C♯/D♭ Minor,4,2024-01-05,13bwrVGjmhOqDdw9MiaS76,"bbno$",12A,,https://i.scdn.co/image/ab67616d00004851c1539f1f65ca365e846f8f60
640,"Shots","Lil Tecca",0,108,"melodic rap, pluggnb, rap","Hip Hop","We Love You Tecca",2019-08-30,01:49,83,58,53,0,51,0,0,-6,G Minor,4,2024-01-05,5xjei7JnROsAzLY2a7RdZU,"Republic Records",6A,,https://i.scdn.co/image/ab67616d0000485134cf953f3b4e965c1559dabe
641,"we fell in love in october","girl in red",21,130,"bedroom pop, indie pop, norwegian indie, pov: indie","Pop, Electronic","we fell in love in october / forget her",2018-11-21,03:04,57,37,11,18,24,0,10,-13,G Major,4,2024-01-05,1BYZxKSf0aTxp8ZFoeyM3d,"world in red",9B,,https://i.scdn.co/image/ab67616d00004851eb13fbc012815ea6e834e842
642,"slop","bbno$",40,174,"canadian hip hop, dark trap, meme rap","Hip Hop","i don't care at all",2019-11-08,02:45,72,41,29,0,22,30,0,-11,C Major,4,2024-01-05,44lJSYlT2qRU64zNAtG9JS,"bbno$",8B,https://p.scdn.co/mp3-preview/7c62309c5d6d50735cded1ea8e2b0095a3d2a22c?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851b8f8efea25eab02ad81c9774
643,"sorry","bbno$",30,166,"canadian hip hop, dark trap, meme rap","Hip Hop","my oh my",2021-05-14,02:47,64,86,49,0,77,0,10,-6,G#/A♭ Major,4,2024-01-05,5bkbo3TxbRuVHNCPiebrXK,"bbno$",4B,,https://i.scdn.co/image/ab67616d00004851c1539f1f65ca365e846f8f60
644,"Lonely Nights","Scorpions",0,120,"album rock, german hard rock, german metal, german rock, hard rock, rock","Rock, Metal","Face The Heat",1993-01-01,04:49,57,60,7,0,20,0,20,-8,A Minor,4,2024-01-05,0WNyq9XhfmHMxMhMelh0c0,"EMI",8A,,https://i.scdn.co/image/ab67616d00004851875669b02a538e3dea3eddc6
645,"Hilebaz","Müslüm Gürses",24,114,"arabesk","Pop","Vefasız Alem",2002-11-20,04:55,43,82,31,0,74,0,60,-5,G Minor,4,2024-01-05,7nQG862dCQbNQXXUnW1h9O,"Esen",6A,https://p.scdn.co/mp3-preview/cc15c726a19d3c8fba231bece8d732629503c1e6?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851aae2dfe9a161566d84b7b266
646,"hot girl bummer","blackbear",28,130,"pop","Pop","hot girl bummer",2019-08-23,03:05,78,56,13,0,68,0,40,-7,F#/G♭ Minor,1,2024-01-05,7aiClxsDWFRQ0Kzk5KI5ku,"Beartrap/ Alamo/ Interscope Records",11A,,https://i.scdn.co/image/ab67616d0000485195e845fcceb1625ff6178411
647,"Engel","Rammstein",65,96,"german metal, industrial, industrial metal, industrial rock, neue deutsche harte","Metal, Rock","Sehnsucht",1997-08-25,04:24,64,66,1,0,33,0,30,-6,D Major,4,2024-01-05,0xrkyEMkG4dVa5OMLQZOX8,"Vertigo Berlin",10B,,https://i.scdn.co/image/ab67616d00004851a715d32590424cd667879ba3
648,"Seni Kendime Sakladım","Duman",65,138,"anadolu rock, karadeniz turkuleri, turkish alternative, turkish alternative rock, turkish rock","Rock, Pop","Seni Kendime Sakladım",2005-07-04,04:02,54,54,55,0,11,0,0,-8,F Minor,4,2024-01-05,4TjX6QIQVSD3j2VAxlR2wa,"EMI - Kent Elektronik Sanayi ve Ticaret A.S.",4A,,https://i.scdn.co/image/ab67616d00004851d5a587c7de8efc3ba32bede7
649,"Forever Young","BLACKPINK",0,110,"k-pop, k-pop girl group, pop","Pop","SQUARE UP",2018-06-15,03:57,59,96,4,0,51,10,0,-2,E Major,4,2024-01-05,2naEVOadudtXHwtZNfjMDM,"YG Entertainment",12B,,https://i.scdn.co/image/ab67616d000048513f6e15b13168587cfc120e52
650,"Did It Again","Lil Tecca",0,149,"melodic rap, pluggnb, rap","Hip Hop","We Love You Tecca",2019-08-30,01:56,69,56,19,0,19,10,10,-10,A#/B♭ Minor,4,2024-01-05,6alCTRgBPoeAFi2N4il9Q4,"Republic Records",3A,,https://i.scdn.co/image/ab67616d0000485134cf953f3b4e965c1559dabe
651,"I'LL SHOW YOU","K/DA,TWICE,Bekuh Boom,Annika Wells,League of Legends",61,108,"k-pop girl group, k-pop, pop, la pop, speedrun, video game music","Pop, Electronic, Classical","ALL OUT",2020-11-06,03:18,70,87,1,0,56,0,0,-4,C Major,4,2024-01-05,6LDIVpVNBRy7LCw7jIdci6,"Riot Games",8B,https://p.scdn.co/mp3-preview/3d16622b14b18edba5243c11bbe2ac147d704569?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851f2bf9685109a09bdc176fb43
652,"How Deep Is Your Love","Calvin Harris,Disciples",80,122,"dance pop, edm, electro house, house, pop, pop dance, progressive house, uk dance","Pop, Electronic","How Deep Is Your Love",2015-07-17,03:32,74,87,4,0,34,0,30,-4,B Minor,4,2024-01-05,22mek4IiqubGD9ctzxc69s,"Columbia",10A,https://p.scdn.co/mp3-preview/6aa9aca8fda017e572a0065c00a67feb6f044d0c?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851f4956c3ceefc6fa1cffc6da6
653,"Repentless","Slayer",65,104,"alternative metal, death metal, groove metal, hard rock, metal, old school thrash, rock, speed metal, thrash metal","Metal, Rock","Repentless",2015-09-11,03:19,40,99,0,10,25,0,10,-7,G#/A♭ Minor,4,2024-01-05,6W2KBpMMXW17r7dPyqi8Iu,"Nuclear Blast",1A,https://p.scdn.co/mp3-preview/77e50b65c81e3cfa0525dc9da9a27bee88114db7?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851de52c3555fd297174abacdb3
654,"Gloria","Laura Branigan",63,131,"new romantic, new wave pop, soft rock, synthpop","Rock, Pop","The Best of Branigan",1995-06-06,04:55,78,87,14,4,88,0,10,-4,A Major,4,2024-01-05,15ob9SMGLWrexuPuyuMjKl,"Atlantic Records",11B,https://p.scdn.co/mp3-preview/e88fec553f052d90197209098b452821dc3f6dfc?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851f0f7c1d151ae7ad826643e2f
655,"Hesabım Bitmedi Seninle","Hakan Taşıyan",0,133,"arabesk","Pop","Hesabım Bitmedi Seninle",1996-03-06,04:04,55,52,58,0,50,0,20,-9,B Minor,4,2024-01-05,1xJD6O02aLggVItPNpmrtd,"SILA KASETÇİLİK SAN.",10A,,https://i.scdn.co/image/ab67616d000048514e0c688bd74ddce4f747dc4e
656,"Numb","Linkin Park",61,110,"alternative metal, nu metal, post-grunge, rap metal, rock","Metal, Rock","Meteora (Bonus Edition)",2003-09-16,03:05,50,86,0,0,24,0,60,-4,A Major,4,2024-01-05,1y1sChqjzdNWzwdHQADMrR,"Warner Records",11B,https://p.scdn.co/mp3-preview/15e1178c9eb7f626ac1112ad8f56eccbec2cd6e5?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485189a8fab8bf8cd2b77da1fd17
657,"ŞU AN","ALIZADE",66,107,"zhenskiy rep","","LATIN VIRGIN",2023-03-17,02:25,60,56,1,1,48,0,0,-10,E Minor,3,2024-01-05,1G2ipJnWC0v0rSPPpzjoek,"New Wave",9A,https://p.scdn.co/mp3-preview/651548a4c83c0de025e38292d21eed0643cb8aff?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485149bee5dcc3928b2ad63a7e10
658,"Sin - Remastered 2004 / Remixed","Megadeth",35,126,"alternative metal, hard rock, melodic thrash, metal, old school thrash, rock, speed metal, thrash metal","Metal, Rock","Cryptic Writings (Expanded Edition - Remastered)",1997-06-17,03:05,60,94,0,2,72,0,40,-4,A Major,4,2024-01-05,3Y9JyNydPA5XBsN0fsclWI,"Capitol Records",11B,,https://i.scdn.co/image/ab67616d0000485176eff96fd2e3f9df3e71b276
659,"Cool Up","De Lux",0,142,"la indie","Pop","Cool Up",2020-01-08,04:58,58,91,2,2,57,10,10,-7,A Major,4,2024-01-05,7MmSykQkcNEAuLSmrsRz5G,"Innovative Leisure",11B,,https://i.scdn.co/image/ab67616d00004851e2359a8161e0f5d03e8d854c
660,"kördüğüm","Sefo,Jako",11,180,"turkish trap, turkish trap pop","Hip Hop, Pop","kördüğüm",2022-08-19,02:46,65,80,28,0,31,20,10,-5,G Minor,4,2024-01-05,7Hfb93mB78H7HnZobmjtzt,"3TR6AP2",6A,,https://i.scdn.co/image/ab67616d00004851e3a74a276052ca8fb638b0b7
661,"Küllenen Aşk","Cengiz Kurtoğlu",64,98,"arabesk","Pop","Unutulan...",2002-09-20,05:06,56,47,63,0,53,0,20,-12,G Minor,4,2024-01-05,5lqawaXP38K4Hz6accrUN2,"ÖZER KARDEŞ KASET",6A,https://p.scdn.co/mp3-preview/7f1088b941d63be2873a4fc1c3cbfa6f3f4b6b4f?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851d0ecf0b5afba0062c14a5157
662,"MONTERO (Call Me By Your Name)","Lil Nas X",79,179,"lgbtq+ hip hop","Hip Hop","MONTERO",2021-09-17,02:17,59,50,29,0,71,20,40,-7,G#/A♭ Minor,4,2024-01-05,1SC5rEoYDGUK4NfG82494W,"Columbia",1A,https://p.scdn.co/mp3-preview/6d0edb4a3a0061ad162b279081c3f573e9d0dd40?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851be82673b5f79d9658ec0a9fd
663,"Your Love","The Outfield",75,130,"album rock, power pop","Rock, Pop","Super Hits",1985-00-00,03:41,56,76,10,0,58,0,0,-8,C♯/D♭ Minor,4,2024-01-05,5dRQUolXAVX3BbCiIxmSsf,"Columbia/Legacy",12A,https://p.scdn.co/mp3-preview/70ba0126426a961829911794993a07c520a95d96?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485101ed248b4ac01c868e688322
664,"Bad Boy","Yung Bae,bbno$,Billy Marchiafava",55,118,"future funk, canadian hip hop, dark trap, meme rap","Hip Hop, Electronic","Bad Boy",2019-06-21,03:07,86,82,3,0,78,0,0,-5,C♯/D♭ Minor,4,2024-01-05,1dtTRXifeGC51adYy0902s,"Arista Records",12A,https://p.scdn.co/mp3-preview/d983ec8347039050fda79d8b0e5bd37857bb2cf6?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851aa596b12dd2ef718ad707f39
665,"Beni Aşka İnandır","Kolpa",65,134,"turkish pop, turkish rock","Pop, Rock","Yatağın Soğuk Tarafı",2011-00-00,04:13,59,79,20,0,48,0,10,-6,C♯/D♭ Minor,4,2024-01-05,1IfmI8k7GUykUXnKG6cvPB,"PASAJ",12A,https://p.scdn.co/mp3-preview/2aa13d3fa436841591051ff2edc44b607bda515d?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851fbef8a75691794dd500b4a98
666,"mememe","bbno$,lentra",51,112,"canadian hip hop, dark trap, meme rap","Hip Hop","good luck have fun",2020-10-09,02:21,98,39,5,0,59,20,0,-11,C♯/D♭ Major,4,2024-01-05,5Ii1kY2dSOyMZpRGFa6NxO,"bbno$",3B,https://p.scdn.co/mp3-preview/ee3a21c27444605643b55290ac90381884ce52ee?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851770f784e4ab79dd5963d2c90
667,"Hot (feat. Gunna)","Young Thug,Gunna",72,112,"atl hip hop, atl trap, gangster rap, melodic rap, rap, trap","Hip Hop","So Much Fun",2019-08-16,03:13,86,65,6,0,56,20,0,-8,C Minor,4,2024-01-05,5Z8HZM6iQMhhqyPcCGY5g9,"300 Entertainment/Atl",5A,https://p.scdn.co/mp3-preview/950d342474c987475e98ef86a51ed95c0181e480?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048516fcd1b6e205d0d19d9efa0cc
668,"Heart-Shaped Box","Nirvana",80,203,"grunge, permanent wave, rock","Rock","In Utero (Deluxe Edition)",1993-09-21,04:41,26,64,20,3,38,0,0,-10,C♯/D♭ Major,4,2024-01-05,11LmqTE2naFULdEP94AUBa,"Geffen",3B,,https://i.scdn.co/image/ab67616d00004851aca059cebc1841277db22d1c
669,"Moskau","Rammstein",61,148,"german metal, industrial, industrial metal, industrial rock, neue deutsche harte","Metal, Rock","Reise, Reise",2004-09-27,04:16,49,96,0,67,31,0,30,-3,B Major,4,2024-01-05,4L9UGREMQBfYLmGwlACgTV,"Vertigo Berlin",1B,,https://i.scdn.co/image/ab67616d00004851cbe7573e1175f842e24b34c2
670,"Viego, the Ruined King","League of Legends",36,71,"speedrun, video game music","Electronic, Classical","Viego, the Ruined King",2021-01-25,04:26,13,28,83,93,4,0,0,-14,A#/B♭ Minor,4,2024-01-05,3xIkNGVFHIoxMAVvjEbSQg,"Riot Games",3A,https://p.scdn.co/mp3-preview/2a6c88941807e0073aeec69897d94edce4b195ca?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485199f7c5fca25a34146f7e8071
