#,Song,Artist,Popularity,BPM,Genres,Parent Genres,Album,Album Date,Time,Dance,Energy,Acoustic,Instrumental,Happy,Speech,Live,Loud,Key,Time Signature,Added At,Spotify Track Id,Album Label,Camelot,"Spotify Track Img","Song Preview"
740,"E.T.","Katy Perry",57,150,"pop","Pop","Teenage Dream",2010-08-24,03:26,60,86,2,0,73,0,30,-5,F Minor,4,2023-12-26,50r1EUDpmSZRPo5aIZpmWi,"Capitol Records",4A,,https://i.scdn.co/image/ab67616d00004851f619042d5f6b2149a4f5e0ca
741,"Dark Horse","Katy Perry,Juicy J",77,132,"pop, crunk, memphis hip hop, pop rap, rap, southern hip hop, trap","Hip Hop, Pop","PRISM (Deluxe)",2013-10-18,03:35,65,59,0,0,35,0,10,-6,F#/G♭ Major,4,2023-12-26,5jrdCoLpJSvHHorevXBATy,"Capitol Records (CAP)",2B,,https://i.scdn.co/image/ab67616d0000485147f930accd8ac01686401fa2
742,"Inzaghi","Ati242",65,132,"turkish hip hop","Hip Hop","Natural Born Digga",2022-07-15,02:41,41,85,17,0,73,10,30,-7,C Major,4,2023-12-26,4k0WSfjrFeVMMrGg6CEAH5,"SST",8B,https://p.scdn.co/mp3-preview/1a7c8554f4e6c73767f7477b2a2ec1c5bae0b9e0?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851c053651703db930e8f2486d2
743,"Mortal Reminder","Pentakill",56,160,"melodic power metal","Metal","II: Grasp of the Undying",2017-08-04,04:03,41,96,0,0,34,0,10,-5,F Minor,4,2023-12-26,2hMng3Va9y65zNzKefarHh,"Riot Games",4A,https://p.scdn.co/mp3-preview/35e7d32e74ef25bd69960a5543087d6a8684f47e?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048513a92b744cb9b03b73f95546c
744,"Override","KSLV Noh",5,111,"drift phonk","Electronic","Override",2021-08-27,01:54,66,74,0,32,56,10,10,-5,E Minor,4,2023-12-26,6c5GjDbmzNKUM9p8yXUz7N,"KSLV Noh",9A,,https://i.scdn.co/image/ab67616d000048513a701c0fc35b15a4ec900027
745,"ANGRY BIRDS PHONK","RXDXVIL",54,120,"gym phonk","Pop","Angry Birds Phonk",2023-01-16,01:14,72,98,35,0,73,0,30,0,E Minor,4,2023-12-26,0OoXSnZEGMgQINmYALMKU8,"ALT:Vision Records",9A,https://p.scdn.co/mp3-preview/628a0203fde5ca992cffea833c9cf380746746c0?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485123ca6c60326c56cb01a058c5
746,"Fear","Hensonn",60,115,"drift phonk, ukrainian phonk","Electronic","Fear",2022-09-30,02:11,69,85,49,86,26,0,10,-6,G#/A♭ Major,4,2023-12-26,0MTBiPyJ4u3XoS1JKBktdb,"Hensonn",4B,https://p.scdn.co/mp3-preview/929b87074ccb30e2419ed76c20de63a04839f1f5?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851fa05b4f8d1d31750171b77d8
747,"Sex, Drugs, Etc.","Beach Weather",83,144,"pov: indie","Pop","Pineapple Sunrise",2023-03-03,03:16,57,84,1,1,47,0,50,-5,E Minor,4,2023-12-26,7MlDNspYwfqnHxORufupwq,"8123 / Arista Records",9A,https://p.scdn.co/mp3-preview/a423aecddb590788a61f2a7b4d325bf461f88dc8?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851a03e3d24ccee1c370899c342
748,"İyi Değilim","Azer Bülbül",52,79,"arabesk","Pop","Azer Bülbül 2004 Ateş Düştüğü Yeri Yakar",2004-00-00,04:56,32,47,49,0,36,0,30,-9,F Minor,4,2023-12-26,5oB7XXin9ILt1i3Cp5pAgz,"Barış Müzik",4A,https://p.scdn.co/mp3-preview/87d7be5cd50f2b91f44ba4cdfa06964dfd0fb687?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851a22fbf2dd1709391e8ee3848
749,"Gimme Love","Joji",65,126,"viral pop","Pop","Nectar",2020-09-24,03:34,48,63,70,2,7,10,20,-7,F Major,3,2023-12-26,5jSBnH9NyaNP5zdSB3pwgu,"88rising Music/Warner Records",7B,https://p.scdn.co/mp3-preview/708cde1a1d876423cb2be39a83dc6479bde9095e?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485123c552a7a4fdafac02e08c34
750,"The Perfect Phonk","Lorean",60,129,"","","The Perfect Phonk",2022-09-22,03:06,74,79,18,82,4,0,50,-8,C Major,4,2023-12-26,4auagVkC2xBJvBctdjl5Nw,"Grave Stone",8B,https://p.scdn.co/mp3-preview/e9025b2dab7a0b5fdfde952ddd9f85a8113fc475?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048513a7ab29919c183d75ef8a8e8
751,"Baby I'm Yours","Arctic Monkeys",73,114,"garage rock, modern rock, permanent wave, rock, sheffield indie","Rock","Leave Before The Lights Come On",2006-08-14,02:32,46,60,22,0,64,0,10,-9,D Major,4,2023-12-26,0SzvmWfOhoxZVGrmvb56YL,"Domino Recording Co",10B,https://p.scdn.co/mp3-preview/0d5a20ec4d3e9367944534d280a4461c67101218?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851fc5f23d71de7ad824565f94c
752,"idfc","blackbear",76,145,"pop","Pop","dead",2015-06-02,03:27,72,42,8,0,46,0,10,-9,E Minor,4,2023-12-26,3SErMoIKdRELto2OspGs5L,"beartrap",9A,https://p.scdn.co/mp3-preview/4a717697ef9d6835046bebdeb24175c5466e753d?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048516ac1ad714f815e19c2372401
753,"Glimpse of Us","Joji",82,170,"viral pop","Pop","Glimpse of Us",2022-06-10,03:53,44,32,89,0,27,0,10,-9,G#/A♭ Major,3,2023-12-26,6xGruZOHLs39ZbVccQTuPZ,"88rising Music/Warner Records",4B,https://p.scdn.co/mp3-preview/12e4a7ef3f1051424e6e282dfba83fe8448e122f?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485108596cc28b9f5b00bfe08ae7
754,"Fuck it I love you","Lana Del Rey",71,130,"art pop, pop","Pop","Norman Fucking Rockwell!",2019-08-30,03:38,53,45,90,0,18,0,10,-11,A Minor,4,2023-12-26,7MtVPRGtZl6rPjMfLoI3Lh,"Polydor Records",8A,,https://i.scdn.co/image/ab67616d00004851879e9318cb9f4e05ee552ac9
755,"Madem","Dolu Kadehi Ters Tut",65,96,"turkish alt pop, turkish rock","Pop, Rock","Karanlık",2019-04-05,04:06,64,81,13,0,13,0,20,-5,A Major,4,2023-12-26,0AHY9HLMYcbscA2s4KEiJc,"Dolu Kadehi Ters Tut",11B,https://p.scdn.co/mp3-preview/31238642839d2d60767118ecec7c8790bef65cc7?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485161d6750a0251c9499570e586
756,"Kendime Yalan Söyledim","Seksendört",67,127,"turkish pop, turkish rock","Pop, Rock","Akiyor Zaman",2011-03-03,04:27,69,73,21,0,58,0,0,-6,B Minor,4,2023-12-26,5hYb9RIvqvk8J6mjMNL4pc,"Poll Production",10A,https://p.scdn.co/mp3-preview/4048c98eed026722b3064736fa84e77c2a80f567?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851c64d0b7ad5643b3b281b238a
757,"Köprüaltı","Duman",62,150,"anadolu rock, karadeniz turkuleri, turkish alternative, turkish alternative rock, turkish rock","Rock, Pop","Eski Köprünün Altında",1999-11-05,04:51,59,73,28,0,82,0,0,-6,A Major,4,2023-12-26,43tIlj5mqSjV4DPuDRb5NQ,"EMI - Kent Elektronik Sanayi ve Ticaret A.S.",11B,,https://i.scdn.co/image/ab67616d000048512240c0edb98124fb3491084a
758,"Beni Aşka İnandır","Kolpa",65,134,"turkish pop, turkish rock","Pop, Rock","Yatağın Soğuk Tarafı",2011-00-00,04:13,59,79,20,0,48,0,10,-6,C♯/D♭ Minor,4,2023-12-26,1IfmI8k7GUykUXnKG6cvPB,"PASAJ",12A,https://p.scdn.co/mp3-preview/2aa13d3fa436841591051ff2edc44b607bda515d?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851fbef8a75691794dd500b4a98
759,"Acının İlacı","Adamlar",62,78,"turkish rock","Rock","Rüyalarda Buruşmuşuz",2016-10-27,04:47,60,53,10,0,54,0,10,-9,G#/A♭ Minor,4,2023-12-26,3xegx5QZeKRjlLTUN1xfX1,"People Make Music",1A,https://p.scdn.co/mp3-preview/6175ae8a81863cc0a45e25165310f0467bb30a9f?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048513ae0f560e2cd8c5d4ffef990
760,"Öyle Dertli","Duman",61,95,"anadolu rock, karadeniz turkuleri, turkish alternative, turkish alternative rock, turkish rock","Rock, Pop","Darmaduman",2013-09-12,05:01,56,62,1,1,48,0,40,-6,D Minor,4,2023-12-26,4wFjyPcfGWGYMwnztbzEQd,"PASAJ",7A,https://p.scdn.co/mp3-preview/d78269ed20795c0694aac0e7a707363cf114e6c4?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485104a14bda92ba327064436574
761,"Ne Güzel Güldün","Pinhani",62,52,"oyun havasi, turkish pop, turkish rock","Pop, Rock","Zaman Beklemez",2008-04-18,04:44,26,48,46,0,19,0,10,-8,A#/B♭ Major,4,2023-12-26,79bKKv3MNqU7jec2IFKw7d,"BEĞENİ MÜZİK YAPIM",6B,https://p.scdn.co/mp3-preview/884d5c4969fbc4f95c49e8fa0091964e9c80c0e5?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048515535b37249d4346ef1f80113
762,"PAPARAZZI","UZI",68,110,"turkish trap","Hip Hop","PAPARAZZI",2021-11-19,02:44,85,80,46,0,38,20,0,-6,A Minor,4,2023-12-26,6gxLEbRJlorva6uVRW4gof,"Ava Music / Avrupa Müzik",8A,https://p.scdn.co/mp3-preview/282d46a54495d5c1b2ecd628780956038d331a44?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048517e114c9fa018c5e104aad4dc
763,"ANTRIKOT","cakal",55,143,"turkce drill","","ANTRIKOT",2022-01-14,02:41,77,64,35,0,52,30,20,-9,C♯/D♭ Major,4,2023-12-26,34WZIBQM7PusIDr5LtVpav,"Perros Blancos",3B,https://p.scdn.co/mp3-preview/018fa154c2fc9578a4cb932b1a0d608bb61db9a3?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851ba0bb318359e480abd12cab5
764,"Dumanı Pasla","Batuflex,cakal",60,134,"turkish hip hop, turkish trap, turkce drill","Hip Hop","Dumanı Pasla",2021-03-19,02:12,84,55,14,0,33,20,10,-8,B Major,4,2023-12-26,3kMcV1es4HbWcWBhcteJ8Z,"Batuflex & cakal",1B,https://p.scdn.co/mp3-preview/bdf6df76728c99ac6c84438b3ae553e96f5aceb5?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485162d3d650edf8fe602270f2a0
765,"Papercut","Linkin Park",77,150,"alternative metal, nu metal, post-grunge, rap metal, rock","Metal, Rock","Hybrid Theory (Bonus Edition)",2000-10-24,03:04,52,94,0,0,66,10,60,-4,A Major,4,2023-12-26,1Vej0qeQ3ioKwpI6FUbRv1,"Warner Records",11B,https://p.scdn.co/mp3-preview/dc49871bd9a79e4e75713689d9ccdfa008e62fb1?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851e2f039481babe23658fc719a
766,"Deathfire Grasp","Pentakill",53,160,"melodic power metal","Metal","Smite and Ignite",2014-06-03,04:00,37,86,0,16,28,0,30,-5,A Minor,4,2023-12-26,2TpIrrYN70VjU651xOsJzJ,"Riot Games",8A,https://p.scdn.co/mp3-preview/cd3bfc1c00907742ddd362da013080596310d2d1?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485111b83ddd0da87a35c322da13
767,"Take A Guess","Ollie Joseph",48,174,"","","Take A Guess",2021-02-19,02:08,79,74,3,0,63,0,10,-5,C♯/D♭ Major,4,2023-12-26,73MgFc3aipJgqFH75Qttux,"Last Frontier",3B,https://p.scdn.co/mp3-preview/be050382ea9b9b8ac1289b7af4ef63d5c11dc558?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048513ad0c38c03c7e4bf274d75a9
768,"Borderline","Tame Impala",82,98,"australian psych, modern rock, neo-psychedelic, rock","Metal, Rock, Folk/Acoustic","The Slow Rush",2020-02-14,03:57,62,87,4,0,87,0,0,-3,F Minor,4,2023-12-26,5hM5arv9KDbCHS0k9uqwjr,"Universal Music Australia Pty. Ltd.",4A,,https://i.scdn.co/image/ab67616d0000485158267bd34420a00d5cf83a49
769,"Edremit'in Gelini","Hüseyin Turan",41,106,"turkish folk","Folk/Acoustic","Dolu",2012-01-27,04:23,53,37,86,1,34,0,20,-9,D Major,3,2023-12-26,4u6nd30NTdh5sjE815I6N3,"Doğaç Müzik",10B,https://p.scdn.co/mp3-preview/8a34e5df38d6d6d255373f2dd026f536982cb5b8?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485150bf0385fae4941d710b0dda
770,"Ne Farkeder","Yüzyüzeyken Konuşuruz",24,90,"turkish alternative rock, turkish rock","Rock","Ne Farkeder",2017-03-16,03:12,57,63,22,97,63,0,10,-9,G Minor,4,2023-12-26,23KSyhPMqyUVrrLo300YiW,"YYK",6A,,https://i.scdn.co/image/ab67616d00004851ce9a4181ef9e694624a5e784
771,"Yürekten","Duman",50,82,"anadolu rock, karadeniz turkuleri, turkish alternative, turkish alternative rock, turkish rock","Rock, Pop","Seni Kendime Sakladım",2005-07-04,04:26,59,56,55,0,20,0,10,-5,F Major,4,2023-12-26,7pNPIL5BhYOQwy9nakSBdS,"EMI - Kent Elektronik Sanayi ve Ticaret A.S.",7B,,https://i.scdn.co/image/ab67616d00004851d5a587c7de8efc3ba32bede7
772,"Yürek","Duman",65,128,"anadolu rock, karadeniz turkuleri, turkish alternative, turkish alternative rock, turkish rock","Rock, Pop","Darmaduman",2013-09-12,04:11,67,72,28,0,72,0,10,-7,E Minor,4,2023-12-26,1KS8f2xRqTC3zflbPpFrcM,"PASAJ",9A,https://p.scdn.co/mp3-preview/5d7bae5e494a2e48e329eec0fd8aaacacb00a9ff?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485104a14bda92ba327064436574
773,"Seni Kendime Sakladım","Duman",65,138,"anadolu rock, karadeniz turkuleri, turkish alternative, turkish alternative rock, turkish rock","Rock, Pop","Seni Kendime Sakladım",2005-07-04,04:02,54,54,55,0,11,0,0,-8,F Minor,4,2023-12-26,4TjX6QIQVSD3j2VAxlR2wa,"EMI - Kent Elektronik Sanayi ve Ticaret A.S.",4A,,https://i.scdn.co/image/ab67616d00004851d5a587c7de8efc3ba32bede7
774,"Dursun Zaman (feat. Göksel)","maNga,Göksel",65,186,"turkish rock, turkce slow sarkilar, turkish pop","Pop, Rock","maNga +",2004-01-27,04:55,41,90,9,0,46,20,0,-6,D Major,4,2023-12-26,110lLYj8VghNryOewSj15h,"SONY MUSIC TURKEY",10B,https://p.scdn.co/mp3-preview/5800c88ba6e0b8bfd138fee90b54c68bf48865e8?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851c550b05098ae3723e0a8dc6c
775,"So High","Doja Cat",76,132,"dance pop, pop","Pop","So High",2014-03-11,03:21,65,57,13,0,66,0,0,-6,A#/B♭ Minor,4,2023-12-26,2qyhy9ndo8tTGMzXeHTisR,"MAU Records",3A,https://p.scdn.co/mp3-preview/9870438b592c1f6372b2eb9d518be9369523cbd1?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851b6d713c27625220479563dd5
776,"I WANNA SEE SOME ASS (feat. jetsonmade)","Jack Harlow,jetsonmade",72,108,"deep underground hip hop, kentucky hip hop, pop rap, rap, ","Hip Hop","Sweet Action",2020-03-13,02:05,90,69,18,0,87,0,10,-8,C Major,4,2023-12-26,2aWVaW1p2kUc5yuKwBmRJi,"Generation Now/Atlantic",8B,https://p.scdn.co/mp3-preview/a77f1ec0bb831873d77af8921731d3694e45b752?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485105a448540b069450ccfba889
777,"Blueberry Faygo","Lil Mosey",75,99,"melodic rap, rap conscient","Hip Hop","Certified Hitmaker",2020-02-06,02:42,77,55,21,0,35,0,10,-8,C Major,4,2023-12-26,22LAwLoDA5b4AaGSkg6bKW,"Mogul Vision/Interscope Records",8B,,https://i.scdn.co/image/ab67616d000048510824105a6282782aaabb0584
778,"Sauce!","XXXTENTACION",64,135,"emo rap, miami hip hop, rap","Hip Hop","XXXTENTACION Presents: Members Only, Vol. 4",2019-01-23,02:24,68,31,58,0,41,0,10,-14,D#/E♭ Minor,4,2023-12-26,3jq1RpStaB1YGyN3rRZGca,"Members Only / EMPIRE",2A,https://p.scdn.co/mp3-preview/5633dea76abc1894dd7eb2a77704aa6f5c33fcd2?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485165ba84e2771cc90d8192a06a
779,"Mami!","XANAKIN SKYWOK",56,110,"aesthetic rap, meme rap","Hip Hop","Mami!",2021-09-08,01:44,70,90,2,0,67,10,50,-4,C♯/D♭ Major,4,2023-12-26,4M1CMx1FyAGyrOf4zEkBGR,"1638783 Records DK",3B,https://p.scdn.co/mp3-preview/3b431c788b76baccc57fdcba66617e0538944538?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485147f9cf04a8d92fb542633547
780,"LOCO","ITZY",72,102,"k-pop, k-pop girl group","Pop","CRAZY IN LOVE",2021-09-24,03:11,76,89,1,0,49,10,30,-3,C♯/D♭ Major,4,2023-12-26,56Yxkm62GtEpnPyG7TvwLY,"Republic Records - ITZY",3B,https://p.scdn.co/mp3-preview/16a6292a02aa59476686b5b028d750be42b8af9d?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851a0df2d59f0ae9426cba3eb36
781,"Dalga","Batuflex",64,142,"turkish hip hop, turkish trap","Hip Hop","Dalga",2021-09-17,02:05,76,88,8,3,72,10,0,-8,B Minor,4,2023-12-26,3P0WmQXWzV3yqFyfgVolrT,"Batuflex",10A,https://p.scdn.co/mp3-preview/ee40b848c81067f708d096435a8aca81d73eb0df?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851cd0594193d1a82de37bff6a6
782,"Mey","Model",65,120,"turkish rock","Rock","Mey",2016-03-14,04:47,40,60,45,0,54,0,10,-6,G Minor,4,2023-12-26,2Tv2XmPGs0A8esmc4gBkX4,"GNL",6A,https://p.scdn.co/mp3-preview/f3233bf52b13488db81dceac2aa1c02218f40787?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048519b0126ef6771d5b2d1432c00
783,"İçinde Aşk Var","Sufle",64,95,"turkish alt pop, turkish rock","Pop, Rock","Pus",2017-03-31,04:06,61,47,28,0,30,0,0,-9,F Minor,3,2023-12-26,3Hj0iSlnd2N99dG49iPKl5,"AVRUPA MÜZİK YAPIM",4A,https://p.scdn.co/mp3-preview/0308e38d5d2e7cb4c90c2572cb83e76987aa1de1?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851e80b5956cb38a6c60586202c
784,"Eventually","Tame Impala",78,78,"australian psych, modern rock, neo-psychedelic, rock","Metal, Rock, Folk/Acoustic","Currents",2015-07-17,05:18,42,62,2,0,16,0,0,-6,A Minor,4,2023-12-26,5M4yti0QxgqJieUYaEXcpw,"Universal Music Australia Pty. Ltd.",8A,,https://i.scdn.co/image/ab67616d000048519e1cfc756886ac782e363d79
785,"Tahm Kench, the River King (From League of Legends: Season 5)","League of Legends",35,150,"speedrun, video game music","Electronic, Classical","The Music of League of Legends: Season 5 (Original Game Soundtrack)",2019-10-11,03:32,31,27,85,67,19,0,20,-17,D Major,3,2023-12-26,2PAwSBUGVOPs0LOqToLuMi,"Riot Games",10B,https://p.scdn.co/mp3-preview/9f1777bd6e6457b499840a088f5e506594d3a7d1?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851724b54ac8a7ece65e94ec033
786,"Assassin's Creed","The Flight,Assassin's Creed",46,115,"video game music","Classical","Assassin's Creed Odyssey (Original Game Soundtrack)",2018-10-05,02:54,46,30,54,78,14,0,10,-13,D Minor,4,2023-12-26,0DOQ9U9j374KJ5JVZRF44u,"Ubisoft Music",7A,https://p.scdn.co/mp3-preview/f39cff4fdf1e6cd765283b317ce02b194dcef66b?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048514aa84b613963d8ad62d245d5
787,"Flowers","Miley Cyrus",59,118,"pop","Pop","Endless Summer Vacation",2023-03-10,03:20,71,68,6,0,65,0,0,-4,C Major,4,2023-12-26,4DHcnVTT87F0zZhRPYmZ3B,"Columbia",8B,,https://i.scdn.co/image/ab67616d0000485158039b5147731b6e52202e46
788,"Another Love","Tom Odell",90,123,"chill pop","Pop","Long Way Down (Deluxe)",2013-06-24,04:04,45,54,70,0,13,0,0,-9,E Minor,4,2023-12-26,3JvKfv6T31zO0ini8iNItO,"ITNO/Columbia",9A,https://p.scdn.co/mp3-preview/0369cb748bc968ffd34fb4ac60f5403f2aad032f?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048511917a0f3f4152622a040913f
789,"Escapism.","RAYE,070 Shake",85,96,"uk contemporary r&b, uk pop, new jersey rap","Hip Hop, R&B, Pop","My 21st Century Blues",2023-02-03,04:32,54,74,14,0,25,10,0,-5,D Major,4,2023-12-26,5mHdCZtVyb4DcJw8799hZp,"Human Re Sources",10B,https://p.scdn.co/mp3-preview/8a8fcaf9ddf050562048d1632ddc880c9ce7c972?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485194e5237ce925531dbb38e75f
790,"Snooze","SZA",92,143,"pop, r&b, rap","Pop, R&B, Hip Hop","SOS",2022-12-09,03:21,56,55,14,0,39,10,10,-7,F Major,4,2023-12-26,4iZ4pt7kvcaH6Yo8UoZ4s2,"Top Dawg Entertainment/RCA Records",7B,https://p.scdn.co/mp3-preview/8c53920b5fd2c3178afa36cac9eec68b5ee9204a?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485170dbc9f47669d120ad874ec1
791,"Players","Coi Leray",78,105,"new jersey underground rap, trap queen","Hip Hop, R&B","Players",2022-11-30,02:19,95,52,3,0,62,10,0,-6,F#/G♭ Major,4,2023-12-26,6UN73IYd0hZxLi8wFPMQij,"Uptown / Republic Records",2B,,https://i.scdn.co/image/ab67616d000048515626453d29a0124dea22fb1b
792,"New Gold (feat. Tame Impala and Bootie Brown)","Gorillaz,Tame Impala,Bootie Brown",69,108,"alternative hip hop, modern rock, rock, australian psych, neo-psychedelic, ","Hip Hop, Metal, Rock, Folk/Acoustic","Cracker Island",2023-02-24,03:35,70,92,4,5,55,0,10,-4,C♯/D♭ Minor,3,2023-12-26,60SvhHtwefT0e2G7i7kOH3,"Parlophone UK",12A,https://p.scdn.co/mp3-preview/4740cf77950ce638656b3e350b13a1c6e91a1580?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048514b0ddebba0d5b34f2a2f07a4
793,"Feels Like We Only Go Backwards","Tame Impala",76,150,"australian psych, modern rock, neo-psychedelic, rock","Metal, Rock, Folk/Acoustic","Lonerism",2012-01-01,03:12,30,90,3,64,49,0,10,-2,D Minor,4,2023-12-26,0LtOwyZoSNZKJWHqjzADpW,"Modular",7A,,https://i.scdn.co/image/ab67616d00004851370c12f82872c9cfaee80193
794,"Money","The Drums",76,102,"brooklyn indie, indie surf","Rock","Portamento",2011-01-01,03:53,60,92,22,15,45,0,20,-7,E Minor,4,2023-12-26,3VIJBrMpvimHEw5wtPh2wB,"Universal-Island Records Ltd.",9A,,https://i.scdn.co/image/ab67616d000048514c27d14a19e67dac23661031
795,"Hilebaz","Müslüm Gürses",24,114,"arabesk","Pop","Vefasız Alem",2002-11-20,04:55,43,82,31,0,74,0,60,-5,G Minor,4,2023-12-26,7nQG862dCQbNQXXUnW1h9O,"Esen",6A,https://p.scdn.co/mp3-preview/cc15c726a19d3c8fba231bece8d732629503c1e6?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851aae2dfe9a161566d84b7b266
796,"Huzurum Kalmadı","Ferdi Tayfur",1,95,"arabesk","Pop","Huzurum Kalmadı",1977-00-00,03:56,50,46,92,92,60,0,10,-7,A Major,4,2023-12-26,0kY7hWNF9yP8jHiQKa1l5r,"Elenor Plak",11B,,https://i.scdn.co/image/ab67616d0000485148a29974de88172f4e6ad160
797,"Özledim Her Şeyini","Selami Şahin",49,162,"arabesk, classic turkish pop, turkish folk","Pop, Folk/Acoustic","Özledim Her Şeyini",1994-01-01,05:14,35,52,62,0,45,0,30,-12,B Minor,4,2023-12-26,0Sq3wUbD7AT8bYV5AKnJyf,"Lider Music Company",10A,https://p.scdn.co/mp3-preview/c06b8d0f2783235035d5b283d55e7f35d0122fd2?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048512b21cb4a3bf839647ea5cf47
798,"Doldur Meyhaneci","Adnan Senses",39,81,"arabesk","Pop","Gözümün Bebeği",2007-00-00,06:30,58,76,71,0,39,0,30,-4,B Minor,4,2023-12-26,3yW2TrULdC7nE1FJp5FxzO,"Fono Müzik Üretim",10A,https://p.scdn.co/mp3-preview/8dccb24c6135b96788f90627825adcf215a79b80?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048518053cc75dbb3003f72e0b26d
799,"Helal Ettim - DJ Eyüp Remix","Merve Özbey",52,127,"turkish pop","Pop","Yaş Hikayesi",2015-08-12,04:46,71,79,0,0,45,10,10,-8,B Minor,4,2023-12-26,02N6kWAMaHUyVTx8QZ9IVu,"Knymüzik",10A,https://p.scdn.co/mp3-preview/7e1d552cde0cd247fbacbfc44038506387a91a98?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048511c3d9fbd6159abd0b9e6db11
800,"Helal Ettim","ronixd",0,140,"","","Helal Ettim",2021-06-09,02:40,67,79,1,9,70,10,0,-8,B Minor,4,2023-12-26,3xjX8LCymRQzEneqhb3IFM,"Finest Music Entertainment",10A,,https://i.scdn.co/image/ab67616d00004851d78b2d760013d2a5a906f38a
801,"One More Hour","Tame Impala",73,102,"australian psych, modern rock, neo-psychedelic, rock","Metal, Rock, Folk/Acoustic","The Slow Rush",2020-02-14,07:12,65,40,11,11,32,0,10,-9,E Major,4,2023-12-26,0mO6oS60RST2sWmN2FKknP,"Universal Music Australia Pty. Ltd.",12B,,https://i.scdn.co/image/ab67616d0000485158267bd34420a00d5cf83a49
802,"Sacrifice","Chløë Black",31,112,"alt z","Pop","Sacrifice",2020-08-21,02:55,73,68,14,0,54,0,50,-6,G Major,4,2023-12-26,1MrZvBPhk66uFHQdgTTosx,"Twin Music Inc",9B,https://p.scdn.co/mp3-preview/efb301903bf76d99883dceaa48fa4dac1b374b50?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851e3e233936014298478efd0a5
